,index,film_title,year,genre,duration,avg_vote
4467,39583,How to Make Money Selling Drugs,2012,Documentary,96,6.6
4468,39584,Mea Maxima Culpa: Silence in the House of God,2012,Documentary,106,7.3
4469,39585,Reincarnated,2012,Documentary,95,8.0
4470,39587,The ABCs of Death,2012,Horror,123,5.5
4471,39588,Hellbenders,2012,Horror,85,5.0
4472,39593,True Justice: Blood Alley,2012,Action,90,6.5
4473,39594,True Justice: Vengeance Is Mine,2012,Action,90,5.0
4474,39595,Paranormal Activity 4,2012,Horror,95,3.6
4475,39597,Nitro Circus: The Movie,2012,Action,88,4.0
4476,39611,Under the Bed,2012,Horror,90,3.0
4477,39612,The Thompsons,2012,Horror,84,4.2
4478,39613,American Mary,2012,Horror,100,5.4
4479,39614,After,2012,Horror,90,5.0
4480,39615,Chained,2012,Horror,98,5.1
4481,39618,The Fitzgerald Family Christmas,2012,Drama,99,6.0
4482,39628,El Gringo,2012,Action,103,6.2
4483,39629,6 Bullets,2012,Action,93,6.3
4484,39630,The Guilt Trip,2012,Comedy,95,4.4
4485,39652,Shadow of Fear,2012,Thriller,82,4.5
4486,39656,Playdate,2012,Thriller,90,5.1
4487,39660,About Face: Supermodels Then and Now,2012,Documentary,75,6.0
4488,39662,The Expatriate,2012,Action,100,4.9
4489,39663,Radio Rebel,2012,Comedy,89,4.7
4490,39668,Unconditional,2012,Drama,92,6.0
4491,39669,Love and Honor,2012,Drama,100,4.9
4492,39671,True Justice: Violence of Action,2012,Action,90,5.5
4493,39672,True Justice: Angel of Death,2012,Action,90,5.8
4494,39673,True Justice: Dead Drop,2012,Action,90,4.6
4495,39674,How to Fall in Love,2012,Comedy,90,5.0
4496,39677,One in the Chamber,2012,Action,91,6.0
4497,39698,Nor'easter,2012,Drama,86,7.0
4498,39699,It's a Disaster,2012,Comedy,88,6.0
4499,39706,She Wants Me,2012,Comedy,85,7.0
4500,39707,Trade of Innocents,2012,Drama,91,5.0
4501,39708,Lake Placid: The Final Chapter,2012,Horror,90,3.0
4502,39709,Barricade,2012,Action,82,4.3
4503,39710,Liz & Dick,2012,Biography,88,4.1
4504,39713,Universal Soldier: Day of Reckoning,2012,Action,114,5.8
4505,39722,Girls Against Boys,2012,Drama,92,8.0
4506,39733,The Door,2012,Thriller,85,2.0
4507,39741,The Motel Life,2012,Drama,95,5.1
4508,39744,Hold Your Breath,2012,Horror,87,3.0
4509,39745,Fun Size,2012,Comedy,90,4.0
4510,39752,Marfa Girl,2012,Drama,106,5.6
4511,39763,Least Among Saints,2012,Drama,109,7.0
4512,39764,Smiley,2012,Horror,90,4.0
4513,39766,Girl Vs. Monster,2012,Comedy,90,7.0
4514,39773,So Undercover,2012,Comedy,94,3.6
4515,39774,Bigfoot: The Lost Coast Tapes,2012,Horror,85,2.0
4516,39775,Bad Kids Go to Hell,2012,Horror,91,4.0
4517,39782,Dead Man's Burden,2012,Western,93,7.3
4518,39783,Werewolf: The Beast Among Us,2012,Horror,93,6.1
4519,39792,A Walk in the Park,2012,Experimental,106,8.0
4520,39797,Dinotasia,2012,Documentary,83,5.0
4521,39800,Christmas with the Dead,2012,Horror,88,2.0
4522,39803,The Mistle-Tones,2012,Drama,90,5.5
4523,39804,Hansel & Gretel Get Baked,2012,Horror,100,4.6
4524,39808,Pavilion,2012,Drama,68,5.5
4525,39812,Sun Don't Shine,2012,Noir,82,5.8
4526,39818,K-11,2012,Drama,87,7.0
4527,39823,Tape 407,2012,Horror,90,4.1
4528,39827,Santa Paws 2: The Santa Pups,2012,Comedy,88,4.0
4529,39830,Buffalo Girls,2012,Documentary,66,5.0
4530,39831,Wrong Turn 5: Bloodlines,2012,Horror,87,3.9
4531,39838,Rogue River,2012,Horror,81,2.9
4532,39845,Alien Origin,2012,Horror,88,2.2
4533,39846,The Doors: Live at the Hollywood Bowl,2012,Musical,135,6.7
4534,39848,Concussion,2012,Drama,93,7.0
4535,39849,Mother of George,2012,Drama,90,7.0
4536,39850,Barbie: The Princess & the Popstar,2012,Animation,86,3.8
4537,39853,kink,2012,Documentary,80,3.8
4538,39860,Muscle Shoals,2012,Documentary,102,7.0
4539,39861,I Used to Be Darker,2012,Drama,80,7.6
4540,39864,Lake Effects,2012,Drama,95,4.4
4541,39868,Celebrity Sex Tape,2012,Comedy,87,6.0
4542,39870,Let It Shine,2012,Comedy,95,4.0
4543,39873,Ghost Team One,2012,Comedy,83,3.0
4544,39874,Sushi Girl,2012,Thriller,98,5.0
4545,39875,"Joshua Tree, 1951: A Portrait of James Dean",2012,Drama,93,8.0
4546,39885,Hide Your Smiling Faces,2012,Drama,81,7.5
4547,39903,The Bounceback,2012,Comedy,92,6.0
4548,39907,"True Justice: One Shot, One Life",2012,Action,90,3.7
4549,39909,Seven Below,2012,Thriller,90,2.8
4550,39910,Family Weekend,2012,Comedy,106,4.3
4551,39911,The Grief Tourist,2012,Drama,85,4.0
4552,39913,Red Flag,2012,Comedy,85,5.0
4553,39915,Clash of the Empires,2012,Fantasy,87,1.5
4554,39917,Gallowwalkers,2012,Action,92,5.0
4555,39918,Petunia,2012,Comedy,108,3.0
4556,39925,Found,2012,Horror,105,6.6
4557,39929,Sheer,2012,Thriller,91,5.5
4558,39935,Barabbas,2012,Drama,200,4.5
4559,39941,An Oversimplification of Her Beauty,2012,Experimental,93,6.5
4560,39942,One Direction: The Only Way is Up,2012,Documentary,64,3.5
4561,39954,Apartment 1303 3D,2012,Horror,101,2.8
4562,39955,We Are Legion: The Story of the Hacktivists,2012,Documentary,93,6.8
4563,39956,A Band Called Death,2012,Documentary,98,5.0
4564,39959,The Factory,2012,Thriller,108,5.1
4565,39960,The History of Future Folk,2012,Comedy,86,6.0
4566,39961,Gregory Crewdson: Brief Encounters,2012,Documentary,78,6.5
4567,39962,Jesse Stone: Benefit of the Doubt,2012,Action,90,5.0
4568,39970,Charles Lloyd: Arrows Into Infinity,2012,Documentary,120,7.0
4569,39972,Hello Herman,2012,Drama,89,6.0
4570,39974,Half the Sky,2012,Documentary,240,6.0
4571,39976,Steel Magnolias,2012,Drama,100,5.0
4572,39983,Tooth Fairy 2,2012,Comedy,91,5.0
4573,39984,Detention of the Dead,2012,Comedy,87,3.0
4574,39985,Big Star: Nothing Can Hurt Me,2012,Documentary,113,7.0
4575,39989,Halo 4: Forward Unto Dawn,2012,Fantasy,91,5.1
4576,39991,Jewtopia,2012,Comedy,90,7.0
4577,39992,Rise of the Zombies,2012,Action,89,3.2
4578,39997,Stolen Child,2012,Drama,105,5.8
4579,39998,Saturday Morning Mystery,2012,Horror,83,6.0
4580,39999,The Battery,2012,Drama,101,6.1
4581,40004,Butcher Boys,2012,Horror,86,5.5
4582,40005,Blue Lagoon: The Awakening,2012,Adventure,85,5.3
4583,40006,Teenage Bank Heist,2012,Thriller,90,5.6
4584,40007,Implanted,2012,Fantasy,88,4.0
4585,40011,Home Invasion,2012,Thriller,90,5.8
4586,40012,Sparrows Dance,2012,Comedy,81,8.0
4587,40013,Kill 'em All,2012,Action,86,6.0
4588,40017,The Falls,2012,Drama,115,8.0
4589,40018,Blue-Eyed Butcher,2012,Thriller,85,5.0
4590,40019,Flicka: Country Pride,2012,Drama,111,5.3
4591,40020,The Untold History of the United States,2012,Documentary,713,8.5
4592,40024,Beyond,2012,Thriller,90,4.0
4593,40025,Bigfoot,2012,Adventure,89,2.5
4594,40029,Adopting Terror,2012,Drama,89,5.4
4595,40033,Christmas with Holly,2012,Drama,90,5.3
4596,40035,Ring of Fire,2012,Fantasy,120,3.3
4597,40036,Bettie Page Reveals All,2012,Documentary,101,7.5
4598,40037,A Bride for Christmas,2012,Romantic,90,6.8
4599,40038,Outlaw Country,2012,Drama,85,4.8
4600,40039,Shark Week,2012,Action,89,2.5
4601,40040,The Christmas Heart,2012,Drama,90,7.0
4602,40044,I Am Not a Hipster,2012,Drama,90,7.0
4603,40048,The Wishing Tree,2012,Romantic,82,3.0
4604,40049,A Christmas Story 2,2012,Comedy,85,2.0
4605,40052,Forgetting the Girl,2012,Thriller,85,5.5
4606,40053,Coma,2012,Drama,140,5.0
4607,40054,Butter on the Latch,2012,Drama,72,6.8
4608,40055,Alien Tornado,2012,Fantasy,90,1.7
4609,40056,A Dark Plan,2012,Thriller,85,5.3
4610,40057,Stalked at 17,2012,Drama,85,5.7
4611,40062,Sexy Baby,2012,Documentary,84,3.3
4612,40064,Boogeyman,2012,Horror,85,3.6
4613,40069,Big Time Movie,2012,Comedy,90,4.8
4614,40071,100 Ghost Street: The Return of Richard Speck,2012,Horror,84,2.0
4615,40072,40 Days and Nights,2012,Fantasy,86,2.4
4616,40076,TalhotBlond,2012,Drama,87,8.0
4617,40078,Drew Peterson: Untouchable,2012,Drama,84,5.5
4618,40082,Layover,2012,Thriller,91,2.9
4619,40084,Unstable,2012,Thriller,84,5.1
4620,40086,Imaginary Friend,2012,Thriller,86,5.1
4621,40090,Dead Season,2012,Horror,85,3.0
4622,40091,Remnants,2012,Thriller,92,4.0
4623,40098,Battlestar Galactica: Blood & Chrome,2012,Action,91,6.5
4624,40105,Chilly Christmas,2012,Comedy,84,3.0
4625,40108,Home Alone: The Holiday Heist,2012,Comedy,87,3.0
4626,40109,The Last Push,2012,Fantasy,85,4.1
4627,40112,Operation Cupcake,2012,Comedy,88,1.0
4628,40116,A Perfect Christmas,2012,Comedy,84,3.0
4629,40117,Thunderstruck,2012,Comedy,94,3.3
4630,40118,Cloned: The Recreator Chronicles,2012,Fantasy,90,3.7
4631,40120,Goodnight for Justice: The Measure of a Man,2012,Western,90,4.4
4632,40121,The United,2012,Action,96,2.0
4633,40122,After Porn Ends,2012,Documentary,94,3.8
4634,40123,You Can't Kill Stephen King,2012,Horror,86,4.0
4635,40124,Two Days,2012,Drama,100,1.5
4636,40126,Fatal Honeymoon,2012,Thriller,99,5.3
4637,40128,Collision Course,2012,Action,90,3.0
4638,40129,Seattle Superstorm,2012,Action,95,2.1
4639,40134,Hatfields & McCoys,2012,Drama,290,7.4
4640,40137,The Adventures of Mickey Matson and the Copperhead Treasure,2012,Adventure,94,4.0
4641,40145,McKenna Shoots for the Stars,2012,Drama,93,7.0
4642,40147,Bigfoot County,2012,Horror,82,7.0
4643,40153,Love at the Christmas Table,2012,Comedy,89,5.0
4644,40156,Rags,2012,Comedy,88,5.5
4645,40157,Hornet's Nest,2012,Thriller,90,5.0
4646,40164,Divorce Invitation,2012,Comedy,110,2.5
4647,40166,Awaken,2012,Drama,95,5.0
4648,40167,Air Collision,2012,Action,92,4.0
4649,40168,Last Hours in Suburbia,2012,Thriller,87,5.7
4650,40169,A Big Love Story,2012,Comedy,92,2.0
4651,40170,Super Cyclone,2012,Action,89,3.7
4652,40172,"Guns, Girls and Gambling",2012,Thriller,90,4.0
4653,40173,Shatterede Silence,2012,Drama,90,6.0
4654,40176,The Cohasset Snuff Film,2012,Thriller,85,2.0
4655,40177,American Warships,2012,Action,89,4.7
4656,40180,Reel Evil,2012,Horror,78,2.0
4657,40182,2-Headed Shark Attack,2012,Horror,88,4.7
4658,40184,Secrets of Eden,2012,Thriller,85,6.2
4659,40185,"Cupid, Inc.",2012,Comedy,80,7.0
4660,40186,The Seven Year Hitch,2012,Comedy,88,7.5
4661,40187,Puppy Love,2012,Comedy,90,5.5
4662,40188,The Eleventh Victim,2012,Thriller,89,6.0
4663,40189,Undercover Bridesmaid,2012,Romantic,87,4.6
4664,40190,Strawberry Summer,2012,Romantic,120,5.7
4665,40191,Columbus Circle,2012,Drama,82,4.5
4666,40192,Love at the Thanksgiving Day Parade,2012,Drama,90,7.3
4667,40193,Help for the Holidays,2012,Romantic,90,4.3
4668,40195,Matchmaker Santa,2012,Comedy,75,7.3
4669,40197,Murder on the 13th Floor,2012,Thriller,90,5.0
4670,40198,Stone Temple Pilots: Alive in the Windy City,2012,Musical,78,6.0
4671,40200,Bending the Rules,2012,Action,83,4.0
4672,40202,The Hobbit: The Desolation of Smaug,2013,Adventure,170,6.5
4673,40204,Odd Thomas,2013,Fantasy,97,5.5
4674,40205,The Power of Few,2013,Action,95,4.0
4675,40209,Spiders 3D,2013,Thriller,89,2.3
4676,40210,Nurse 3D,2013,Thriller,85,4.3
4677,40211,47 Ronin,2013,Action,119,4.5
4678,40212,G.I. Joe 2: Retaliation,2013,Action,99,4.7
4679,40213,R.I.P.D.,2013,Action,96,4.7
4680,40214,Gangster Squad,2013,Crime,113,5.4
4681,40215,You're Next,2013,Horror,96,6.1
4682,40217,Parker,2013,Thriller,119,5.9
4683,40219,Jack the Giant Slayer,2013,Adventure,114,5.9
4684,40220,The Great Gatsby,2013,Drama,141,6.3
4685,40221,Gravity,2013,Fantasy,93,6.9
4686,40222,The Texas Chainsaw Massacre 3D,2013,Horror,92,3.3
4687,40224,Movie 43,2013,Comedy,97,3.1
4688,40225,Warm Bodies,2013,Horror,98,5.9
4689,40226,Maladies,2013,Drama,96,6.3
4690,40227,Oz: The Great and Powerful,2013,Fantasy,127,5.9
4691,40229,World War Z,2013,Action,115,5.8
4692,40233,Stoker,2013,Drama,98,7.0
4693,40234,The Immigrant,2013,Drama,120,7.1
4694,40235,Riddick,2013,Action,119,5.7
4695,40239,Broken City,2013,Thriller,109,5.7
4696,40240,The English Teacher,2013,Comedy,93,5.6
4697,40241,A Good Day to Die Hard,2013,Action,99,4.2
4698,40242,The Lone Ranger,2013,Action,135,6.2
4699,40247,Man of Steel,2013,Fantasy,135,5.5
4700,40248,Only God Forgives,2013,Action,90,6.9
4701,40249,Java Heat,2013,Action,103,4.0
4702,40251,The Frozen Ground,2013,Thriller,104,5.4
4703,40252,Rush,2013,Action,123,7.4
4704,40253,The Big Wedding,2013,Comedy,90,3.6
4705,40254,Kill Your Darlings,2013,Thriller,95,4.5
4706,40256,The Host,2013,Fantasy,125,5.2
4707,40258,Oblivion,2013,Fantasy,124,6.3
4708,40259,Evidence,2013,Thriller,94,5.6
4709,40260,Ender's Game,2013,Fantasy,113,5.6
4710,40261,Snitch,2013,Action,95,5.4
4711,40264,Dead Man Down,2013,Action,110,5.4
4712,40273,The Last Stand,2013,Action,107,6.2
4713,40274,Pacific Rim,2013,Action,131,6.4
4714,40275,Escape Plan,2013,Action,111,5.7
4715,40278,Beautiful Creatures,2013,Fantasy,117,5.3
4716,40279,The Bling Ring,2013,Comedy,87,5.6
4717,40280,The Haunting in Connecticut 2: Ghosts of Georgia,2013,Horror,100,8.0
4718,40281,Killing Season,2013,Action,90,5.2
4719,40282,Iron Man 3,2013,Super-hero,140,5.9
4720,40290,Elysium,2013,Fantasy,109,6.3
4721,40295,Now You See Me,2013,Thriller,116,5.8
4722,40297,Hummingbird,2013,Thriller,100,6.3
4723,40298,Side Effects,2013,Thriller,106,6.8
4724,40299,Hours,2013,Thriller,97,5.1
4725,40300,Empire State,2013,Action,94,5.4
4726,40301,The Necessary Death of Charlie Countryman,2013,Action,108,6.1
4727,40304,jOBS,2013,Biography,122,6.1
4728,40305,Carrie,2013,Horror,100,4.8
4729,40307,Almost Christmas,2013,Comedy,93,8.0
4730,40312,Devil's Knot,2013,Drama,114,5.3
4731,40318,12 Years a Slave,2013,Drama,133,7.2
4732,40319,The Incredible Burt Wonderstone,2013,Comedy,85,6.6
4733,40321,Captain Phillips,2013,Drama,134,7.2
4734,40322,After Earth,2013,Fantasy,100,4.8
4735,40326,Machete Kills,2013,Action,100,5.8
4736,40327,Goat Island,2013,Comedy,93,8.0
4737,40330,Adult World,2013,Comedy,97,6.4
4738,40341,21 and Over,2013,Comedy,93,3.0
4739,40342,Therese,2013,Thriller,101,7.0
4740,40343,The Face of Love,2013,Comedy,92,6.4
4741,40344,Begin Again,2013,Drama,101,6.8
4742,40348,Labor Day,2013,Drama,111,6.8
4743,40349,Decoding Annie Parker,2013,Drama,91,4.9
4744,40353,A Case of You,2013,Comedy,91,5.7
4745,40354,The Call,2013,Thriller,96,5.9
4746,40355,The Trials of Cate McCall,2013,Drama,89,4.8
4747,40356,Battle of the Year: The Dream Team,2013,Musical,109,5.3
4748,40357,42,2013,Biography,96,6.4
4749,40358,Paranoia,2013,Thriller,106,5.0
4750,40361,The Wolverine,2013,Fantasy,136,5.8
4751,40362,The Congress,2013,Fantasy,131,5.6
4752,40365,The Counselor,2013,Thriller,111,6.0
4753,40366,Lee Daniels' The Butler,2013,Drama,125,5.5
4754,40367,Plush,2013,Thriller,99,5.3
4755,40370,Malavita,2013,Comedy,111,5.9
4756,40371,Identity Thief,2013,Comedy,111,4.4
4757,40372,Safe Haven,2013,Drama,115,4.8
4758,40375,The Disappearance of Eleanor Rigby: Hers,2013,Drama,106,6.9
4759,40376,The Disappearance of Eleanor Rigby: His,2013,Drama,95,7.0
4760,40379,Mandela: Long Walk to Freedom,2013,Biography,152,6.6
4761,40380,Don Jon,2013,Comedy,90,5.6
4762,40382,Pain and Gain,2013,Comedy,130,4.7
4763,40383,Scary Movie 5,2013,Comedy,86,3.5
4764,40385,The Smurfs 2,2013,Comedy,105,5.4
4765,40387,White House Down,2013,Action,137,5.2
4766,40388,Syrup,2013,Comedy,90,2.5
4767,40389,The Wolf of Wall Street,2013,Biography,179,7.7
4768,40391,The Hunger Games: Catching Fire,2013,Action,146,6.1
4769,40392,Inside Llewyn Davis,2013,Drama,105,7.2
4770,40397,Third Person,2013,Drama,130,4.2
4771,40400,August: Osage County,2013,Drama,130,6.5
4772,40405,The Canyons,2013,Thriller,89,6.4
4773,40406,Thor: The Dark World,2013,Super-hero,112,5.9
4774,40408,Evil Dead,2013,Horror,91,5.6
4775,40409,Kick-Ass 2,2013,Action,113,6.7
4776,40410,Star Trek Into Darkness,2013,Fantasy,129,6.5
4777,40411,Fast & Furious 6,2013,Action,145,5.2
4778,40413,A Haunted House,2013,Comedy,86,3.4
4779,40414,Oldboy,2013,Action,104,5.5
4780,40424,We Are What We Are,2013,Thriller,100,6.6
4781,40425,Olympus Has Fallen,2013,Action,115,4.8
4782,40426,Red 2,2013,Action,116,6.1
4783,40428,Very Good Girls,2013,Drama,120,4.9
4784,40430,The Mortal Instruments: City of Bones,2013,Fantasy,129,4.9
4785,40432,Before Midnight,2013,Drama,108,6.6
4786,40436,Only Lovers Left Alive,2013,Drama,122,7.3
4787,40438,Getaway,2013,Action,90,4.0
4788,40439,As Cool as I Am,2013,Comedy,93,4.5
4789,40444,Innocence,2013,Drama,96,4.0
4790,40453,Last Vegas,2013,Comedy,105,4.3
4791,40454,The Hot Flashes,2013,Comedy,99,4.1
4792,40455,The Zero Theorem,2013,Fantasy,107,6.0
4793,40457,The Last Exorcism: Part II,2013,Horror,87,4.1
4794,40459,Europa Report,2013,Fantasy,90,6.6
4795,40460,The Aztec Box,2013,Horror,113,6.0
4796,40462,Admission,2013,Comedy,107,5.8
4797,40463,Dallas Buyers Club,2013,Drama,117,7.2
4798,40464,The Heat,2013,Comedy,117,5.0
4799,40465,Percy Jackson: Sea of Monsters,2013,Fantasy,105,5.1
4800,40466,Dark Skies,2013,Thriller,97,5.8
4801,40467,Red Machine,2013,Action,90,6.0
4802,40470,Vehicle 19,2013,Thriller,85,4.5
4803,40472,All Is Lost,2013,Action,105,7.0
4804,40474,Nebraska,2013,Drama,110,7.6
4805,40478,The Hangover Part III,2013,Comedy,100,4.6
4806,40479,The Conjuring,2013,Horror,112,6.5
4807,40481,Fading Gigolo,2013,Comedy,98,5.4
4808,40483,Afternoon Delight,2013,Drama,99,6.5
4809,40484,Ain't Them Bodies Saints,2013,Drama,90,6.2
4810,40485,C.O.G.,2013,Drama,92,6.4
4811,40486,Emanuel and the Truth about Fishes,2013,Drama,96,5.7
4812,40487,Fruitvale Station,2013,Drama,90,6.6
4813,40488,In a World...,2013,Comedy,93,6.7
4814,40489,The Lifeguard,2013,Drama,94,2.0
4815,40491,The Spectacular Now,2013,Comedy,99,6.1
4816,40492,Touchy Feely,2013,Drama,90,5.0
4817,40493,Toy's House,2013,Comedy,120,5.2
4818,40494,Upstream Color,2013,Drama,96,7.0
4819,40498,Runner Runner,2013,Thriller,92,4.1
4820,40499,The Internship,2013,Comedy,119,4.9
4821,40500,Interior. Leather Bar.,2013,Drama,60,6.4
4822,40501,The Rambler,2013,Comedy,97,5.0
4823,40502,Hell Baby,2013,Comedy,93,5.0
4824,40503,Ass Backwards,2013,Adventure,90,5.0
4825,40507,V/H/S/2,2013,Horror,96,5.8
4826,40508,A.C.O.D.,2013,Comedy,95,5.3
4827,40509,Breathe In,2013,Drama,98,4.9
4828,40510,The East,2013,Action,116,6.1
4829,40511,Prince Avalanche,2013,Comedy,94,6.4
4830,40512,Sweetwater,2013,Drama,95,6.0
4831,40513,"The Way, Way Back",2013,Comedy,96,6.0
4832,40515,sxtape,2013,Horror,85,2.3
4833,40516,Her,2013,Comedy,120,7.2
4834,40517,The Package,2013,Action,93,4.0
4835,40518,The Purge,2013,Fantasy,85,6.2
4836,40519,Phil Spector,2013,Biography,90,6.3
4837,40520,Behind the Candelabra,2013,Biography,118,7.1
4838,40523,Joe,2013,Drama,117,6.6
4839,40524,The Secret Life of Walter Mitty,2013,Comedy,125,6.3
4840,40525,Out of the Furnace,2013,Thriller,116,6.7
4841,40526,Devil's Pass,2013,Thriller,100,4.7
4842,40527,Bad Milo,2013,Horror,90,5.1
4843,40529,Sound City,2013,Documentary,106,7.0
4844,40530,Magic Magic,2013,Horror,95,6.9
4845,40531,Horns,2013,Horror,123,6.4
4846,40533,Child of God,2013,Drama,104,6.6
4847,40534,Company of Heroes,2013,War,110,4.5
4848,40535,Cutie and the Boxer,2013,Documentary,81,7.0
4849,40538,Five Dances,2013,Drama,83,9.0
4850,40539,Officer Down,2013,Thriller,97,4.0
4851,40540,As I Lay Dying,2013,Drama,120,7.4
4852,40541,Sunlight Jr.,2013,Drama,90,4.7
4853,40542,Homefront,2013,Action,100,5.3
4854,40543,Dirty Wars,2013,Documentary,90,8.0
4855,40544,Twenty Feet from Stardom,2013,Documentary,85,6.0
4856,40545,We're the Millers,2013,Comedy,111,5.8
4857,40552,Blue Caprice,2013,Drama,93,7.5
4858,40553,Computer Chess,2013,Comedy,91,5.7
4859,40554,Escape from Tomorrow,2013,Drama,103,5.6
4860,40555,It Felt Like Love,2013,Drama,90,6.0
4861,40556,Pit Stop,2013,Drama,80,6.0
4862,40557,This Is Martin Bonner,2013,Drama,83,6.5
4863,40558,We Steal Secrets: The Story of WikiLeaks,2013,Documentary,127,4.5
4864,40568,At Middleton,2013,Romantic,99,5.9
4865,40569,Death Race 3: Inferno,2013,Action,105,4.3
4866,40570,This Is the End,2013,Comedy,107,6.2
4867,40572,Phantom,2013,Thriller,97,5.0
4868,40584,Grown Ups 2,2013,Comedy,101,3.6
4869,40585,InAPPropriate Comedy,2013,Comedy,84,5.0
4870,40606,Drinking Buddies,2013,Comedy,95,5.6
4871,40627,EXPOSED,2013,Documentary,77,6.0
4872,40635,The Fifth Estate,2013,Drama,129,5.2
4873,40657,Licks,2013,Drama,95,8.0
4874,40658,The Retrieval,2013,Drama,92,7.5
4875,40659,Short Term 12,2013,Drama,97,6.9
4876,40660,Holy Ghost People,2013,Drama,93,4.3
4877,40661,Kilimanjaro,2013,Drama,80,6.0
4878,40662,Scenic Route,2013,Drama,85,5.3
4879,40663,Some Girl(s),2013,Comedy,90,5.0
4880,40664,Zero Charisma,2013,Comedy,86,6.0
4881,40666,Snap,2013,Thriller,88,5.0
4882,40667,Milius,2013,Documentary,95,8.0
4883,40668,Killing Lincoln,2013,Biography,90,4.8
4884,40670,"Bless Me, Ultima",2013,Drama,106,5.5
4885,40671,Blue Jasmine,2013,Comedy,98,7.4
4886,40675,Paradise,2013,Comedy,86,6.3
4887,40676,Parkland,2013,Drama,92,6.1
4888,40678,Big Ass Spider,2013,Fantasy,85,4.6
4889,40679,Plus One,2013,Thriller,95,5.5
4890,40680,Final Girl,2013,Thriller,90,5.8
4891,40682,The Green Inferno,2013,Horror,103,5.2
4892,40684,The Last Keepers,2013,Fantasy,89,3.4
